,ID,Candidate,Constituency ∇,Party,Criminal Case,Total Assets,Liabilities,state,Education
2505,1505,Dr. Rajendra Bhaskarrao Shingane,SINDHKHED RAJA,NCP,2,0,2 Crore+,MAHARASHTRA,Graduate Professional
2506,1506,Amolak Singh,JAITU (SC),AAP,0,17 Lac+,9 Lac+,PUNJAB,Graduate Professional
2507,1507,Renuka Singh Saruta,BHARATPUR-SONHAT (ST),BJP,0,4 Crore+,4 Lac+,CHHATTISGARH,12th Pass
2508,1508,K.Y.Nanjegowda,MALUR,INC,4,25 Crore+,4 Crore+,KARNATAKA,8th Pass
2509,1509,Surya Prakash Meena,SHAMSHABAD,BJP,0,8 Crore+,2 Crore+,MADHYA PRADESH,Graduate
2510,1510,Ratnakar Mishra,MIRZAPUR,BJP,0,4 Crore+,39 Lac+,UTTAR PRADESH,Others
2511,1511,Babasaheb Patil,KITTUR,INC,0,5 Crore+,1 Crore+,KARNATAKA,Graduate
2512,1512,Narayan Das,DEOGHAR (SC),BJP,1,0,7 Lac+,JHARKHAND,12th Pass
2513,1513,Tilak Kumar Chakraborty,MAHISHADAL,AITC,2,73 Lac+,0,WEST BENGAL,Graduate
2514,1514,Ram Avatar Singh,NOORPUR,SP,0,35 Lac+,73 Thou+,UTTAR PRADESH,Post Graduate
2515,1515,Tufani Saroj,KERAKAT (SC),SP,0,0,23 Lac+,UTTAR PRADESH,Graduate
2516,1516,Rajeshbhaiyya Tope,GANSAVANGI,NCP,0,53 Crore+,14 Crore+,MAHARASHTRA,Graduate Professional
2517,1517,Sushil Singh,SAIYADRAJA,BJP,1,21 Crore+,1 Crore+,UTTAR PRADESH,Graduate
2518,1518,Appala Naidu Baddukonda,NELLIMARLA,YSRCP,0,8 Crore+,10 Lac+,ANDHRA PRADESH,Graduate
2519,1519,Girish Gautam,DEOTALAB,BJP,0,9 Crore+,0,MADHYA PRADESH,Graduate Professional
2520,1520,Vasantha Venkata Krishna Prasad,MYLAVARAM,YSRCP,3,0,32 Crore+,ANDHRA PRADESH,10th Pass
2521,1521,Bhai Virendra,MANER,RJD,8,2 Crore+,35 Lac+,BIHAR,Graduate
2522,1522,Anurag Singh,CHUNAR,BJP,5,11 Crore+,1 Crore+,UTTAR PRADESH,Post Graduate
2523,1523,Subrata Mukherjee,BALLYGUNGE,AITC,2,1 Crore+,0,WEST BENGAL,Post Graduate
2524,1524,K. Babu,NENMARA,CPI(M),5,44 Lac+,90 Thou+,KERALA,Graduate
2525,1525,Ajay Yadav,ATRI,RJD,14,1 Crore+,2 Lac+,BIHAR,12th Pass
2526,1526,Rajesh Naik U,BANTWAL,BJP,0,32 Crore+,5 Crore+,KARNATAKA,Graduate
2527,1527,Daya Shankar Singh,BALLIA NAGAR,BJP,5,3 Crore+,0,UTTAR PRADESH,Post Graduate
2528,1528,Bagi Kumar Verma,KURTHA,RJD,2,8 Crore+,59 Lac+,BIHAR,Graduate
2529,1529,Ijaharul Husain,KISHANGANJ (KISHANGANJ),INC,1,66 Lac+,79 Thou+,BIHAR,Post Graduate
2530,1530,Atishi Marlena,KALKAJI,AAP,1,1 Crore+,0,DELHI,Post Graduate
2531,1531,Pasang Dorjee Sona,MECHUKHA,BJP,0,2 Crore+,0,ARUNACHAL PRADESH,Graduate
2532,1532,Tribhuwan Ram,AJAGARA (SC),BJP,1,14 Crore+,1 Crore+,UTTAR PRADESH,Graduate Professional
2533,1533,Dipayan Chakraborty,SILCHAR,BJP,1,28 Lac+,0,ASSAM,Graduate
2534,1534,Rahul Tiwari,SHAHPUR,RJD,1,7 Crore+,2 Crore+,BIHAR,12th Pass
2535,1535,Anshuman Singh Bhati,KOLAYAT,BJP,1,0,68 Lac+,RAJASTHAN,Graduate
2536,1536,Dr. Hasmukh Patel,AMRAIWADI,BJP,0,86 Lac+,20 Lac+,GUJARAT,Post Graduate
2537,1537,Vegulla Jogeswara Rao,MANDAPETA,TDP,0,36 Crore+,7 Crore+,ANDHRA PRADESH,Graduate
2538,1538,Zirwal Narhari Sitaram,DINDORI (ST),NCP,0,3 Crore+,35 Lac+,MAHARASHTRA,12th Pass
2539,1539,Lucky Yadav,MALHANI,SP,7,17 Crore+,44 Lac+,UTTAR PRADESH,Graduate
2540,1540,T.D.Rajegowda,SRINGERI,INC,0,32 Crore+,4 Crore+,KARNATAKA,Graduate
2541,1541,Madan Lal,KASTURBA NAGAR,AAP,2,3 Crore+,13 Lac+,DELHI,Post Graduate
2542,1542,Sheela Kumari,PHULPARAS,JD(U),0,6 Crore+,0,BIHAR,Post Graduate
2543,1543,Shishpal Singh,KALANWALI (SC),INC,0,83 Lac+,50 Thou+,HARYANA,Post Graduate
2544,1544,S.N. Subbareddy (Chinnakayalapalli),BAGEPALLI,INC,0,313 Crore+,70 Crore+,KARNATAKA,10th Pass
2545,1545,Aniruddha Bhailal Dave,MANDVI,BJP,0,9 Crore+,59 Lac+,GUJARAT,Post Graduate
2546,1546,Kaushikbhai Sukhlal Jain,DARIAPUR,BJP,0,7 Crore+,0,GUJARAT,Graduate
2547,1547,Dr. Baljit Kaur,MALOUT (SC),AAP,0,1 Crore+,60 Lac+,PUNJAB,Post Graduate
2548,1548,Pradeep Agrawal,SEWDA,BJP,0,5 Crore+,36 Lac+,MADHYA PRADESH,Graduate
2549,1549,Rakesh Pratap Singh,GAURIGANJ,SP,4,2 Crore+,37 Lac+,UTTAR PRADESH,10th Pass
2550,1550,Pradeep Eshwar,CHIKKABALLAPUR,INC,2,89 Lac+,17 Lac+,KARNATAKA,12th Pass
2551,1551,Maheshbhai Somjibhai Bhuriya,JHALOD (ST),BJP,3,2 Crore+,27 Lac+,GUJARAT,12th Pass
2552,1552,Amba Prasad,BARKAGAON,INC,1,4 Lac+,0,JHARKHAND,Graduate Professional
2553,1553,Prem Kumar,GAYA TOWN,BJP,6,1 Crore+,9 Lac+,BIHAR,Doctorate
2554,1554,Mahendra Singh Chouhan,BHAINSDEHI (ST),BJP,0,3 Crore+,2 Lac+,MADHYA PRADESH,8th Pass
2555,1555,Aatram Dharamraobaba Bhagwantrao,AHERI (ST),NCP,1,9 Crore+,6 Lac+,MAHARASHTRA,10th Pass
2556,1556,Anil Chikkamadhu,HEGGADADEVANKOTE (ST),INC,2,14 Crore+,2 Crore+,KARNATAKA,10th Pass
2557,1557,Warpudkar Suresh Ambadasrao,PATHRI,INC,1,0,57 Lac+,MAHARASHTRA,Graduate
2558,1558,Sohan Lal Nayak,RAISINGHNAGAR (SC),INC,0,1 Crore+,50 Lac+,RAJASTHAN,Post Graduate
2559,1559,Kesaram Choudhary,MARWAR JUNCTION,BJP,1,4 Crore+,0,RAJASTHAN,Graduate
2560,1560,Sivagama Sundari.K,KRISHNARAYAPURAM (SC),DMK,0,64 Lac+,8 Lac+,TAMIL NADU,Post Graduate
2561,1561,Banshidhar Bhagat,KALADHUNGI,BJP,0,0,0,UTTARAKHAND,8th Pass
2562,1562,Hayeng Mangfi,CHAYANG TAJO,JD(U),0,28 Crore+,17 Crore+,ARUNACHAL PRADESH,Graduate Professional
2563,1563,K.D.Prasenan,ALATHUR,CPI(M),0,2 Crore+,31 Thou+,KERALA,12th Pass
2564,1564,K P Kunhammed Kutti Master,KUTTIADI,CPI(M),4,82 Lac+,0,KERALA,10th Pass
2565,1565,Brajendra Singh Yadav,MUNGAOLI,BJP,0,3 Crore+,1 Crore+,MADHYA PRADESH,5th Pass
2566,1566,A.C.Moideen,KUNNAMKULAM,CPI(M),1,1 Crore+,0,KERALA,8th Pass
2567,1567,Dr. Neelkanth Tiwari,VARANASI SOUTH,BJP,1,1 Crore+,0,UTTAR PRADESH,Doctorate
2568,1568,Saurabh Bharadwaj,GREATER KAILASH,AAP,0,1 Crore+,4 Lac+,DELHI,Graduate Professional
2569,1569,Parmod Kumar Vij,PANIPAT CITY,BJP,0,48 Crore+,0,HARYANA,Graduate
2570,1570,Chaya More,PANDHANA (ST),BJP,0,97 Lac+,17 Lac+,MADHYA PRADESH,Graduate
2571,1571,Harish Chaudhary,BAYTOO,INC,0,6 Crore+,85 Lac+,RAJASTHAN,Post Graduate
2572,1572,Bhagwandas Sabnani,BHOPAL DAKSHIN-PASCHIM,BJP,0,3 Crore+,34 Lac+,MADHYA PRADESH,12th Pass
2573,1573,Rupesh Gowala,DOOM DOOMA,BJP,0,36 Lac+,2 Lac+,ASSAM,Graduate
2574,1574,Rajinder Singh,SUJANPUR,INC,0,31 Crore+,37 Lac+,HIMACHAL PRADESH,Graduate
2575,1575,Gunthoti Venkata Subbaiah,BADVEL,YSRCP,0,1 Crore+,37 Lac+,ANDHRA PRADESH,Post Graduate
2576,1576,Vijay Kumar Singh Alias Dabloo Singh,NABINAGAR,RJD,5,7 Crore+,2 Lac+,BIHAR,10th Pass
2577,1577,Neeraj Kumar Singh,CHHATAPUR,BJP,3,14 Crore+,1 Crore+,BIHAR,12th Pass
2578,1578,Nandita Das,BOKO (SC),INC,0,3 Crore+,18 Lac+,ASSAM,Graduate
2579,1579,Sengchim N. Sangma,CHOKPOT (ST),NPP,0,86 Lac+,0,MEGHALAYA,Graduate
2580,1580,Ranjeet Kumar Dass,PATACHARKUCHI,BJP,0,5 Crore+,1 Crore+,ASSAM,Post Graduate
2581,1581,Krishna Kamal Tanti,RANGAPARA,BJP,0,35 Lac+,0,ASSAM,Graduate Professional
2582,1582,Arvind Chhotubhai Patel,DHARAMPUR (ST),BJP,0,2 Crore+,0,GUJARAT,Graduate
2583,1583,Er. Ravi Bahadur,JWALAPUR (SC),INC,2,12 Lac+,2 Lac+,UTTARAKHAND,Graduate Professional
2584,1584,Gopal Chandra Saha,MALDAHA (SC),BJP,0,2 Crore+,14 Lac+,WEST BENGAL,Graduate
2585,1585,Abdur Razzak,JALANGI,AITC,0,87 Lac+,0,WEST BENGAL,Post Graduate
2586,1586,Jagdish Nayar,HODAL (SC),BJP,0,2 Crore+,11 Lac+,HARYANA,12th Pass
2587,1587,Virendra Singh Lodhi,MARHARA,BJP,5,2 Crore+,49 Lac+,UTTAR PRADESH,Graduate
2588,1588,Harbhajan Singh,JANDIALA (SC),AAP,1,1 Crore+,29 Lac+,PUNJAB,Post Graduate
2589,1589,Velmurugan.T,PANRUTI,DMK,17,23 Lac+,0,TAMIL NADU,Graduate
2590,1590,Mahesh Sambhajiraje Shinde,KOREGAON,SHS,1,22 Crore+,1 Crore+,MAHARASHTRA,Graduate Professional
2591,1591,Umakanta Samantaray,SATYABADI,BJD,2,1 Crore+,28 Lac+,ODISHA,Graduate
2592,1592,Rakesh Kumar Verma Alias Dr. R. K. Verma,RANIGANJ,SP,1,7 Crore+,14 Lac+,UTTAR PRADESH,Graduate Professional
2593,1593,Tangadagi Shivaraj Sangappa,KANAKAGIRI (SC),INC,0,17 Crore+,8 Crore+,KARNATAKA,Graduate
2594,1594,Niranjan Pujari,SONEPUR,BJD,0,3 Crore+,7 Lac+,ODISHA,Graduate Professional
2595,1595,Apurba Sarkar (David),KANDI,AITC,4,3 Crore+,0,WEST BENGAL,12th Pass
2596,1596,Devi Ranjan Tripathy,BANKI,BJD,2,86 Lac+,19 Lac+,ODISHA,Post Graduate
2597,1597,Ashok Gehlot,SARDARPURA,INC,4,0,0,RAJASTHAN,Post Graduate
2598,1598,Sherman Ali Ahmed,BAGHBAR,INC,1,3 Crore+,2 Lac+,ASSAM,Graduate
2599,1599,Mata Prasad Pandey,ITWA,SP,0,5 Crore+,0,UTTAR PRADESH,Post Graduate
2600,1600,Phurpa Tsering,DIRANG,BJP,0,10 Crore+,94 Lac+,ARUNACHAL PRADESH,12th Pass
2601,1601,Vikram Singh Jakhal,NAWALGARH,BJP,1,64 Lac+,0,RAJASTHAN,10th Pass
2602,1602,Letpao Haokip,TENGNOUPAL (ST),BJP,0,4 Crore+,1 Crore+,MANIPUR,Graduate
2603,1603,Jaradoddi Sudhakar,KODUMUR,YSRCP,0,0,20 Lac+,ANDHRA PRADESH,Post Graduate
2604,1604,Thalavai Sundaram N.,KANNIYAKUMARI,AIADMK,1,1 Crore+,7 Lac+,TAMIL NADU,Graduate Professional
2605,1605,Ninong Ering,PASIGHAT WEST,INC,0,9 Crore+,0,ARUNACHAL PRADESH,Graduate
2606,1606,Motiram,REODAR (SC),INC,1,1 Crore+,13 Lac+,RAJASTHAN,10th Pass
2607,1607,Cherukuvada Sriranganadha Raju,ACHANTA,YSRCP,0,44 Crore+,12 Crore+,ANDHRA PRADESH,8th Pass
2608,1608,Pabubha Virambha Manek,DWARKA,BJP,0,115 Crore+,1 Crore+,GUJARAT,Literate
2609,1609,Pradeep Batra,ROORKEE,BJP,1,12 Crore+,3 Crore+,UTTARAKHAND,Post Graduate
2610,1610,Naik Indranil Manohar,PUSAD,NCP,1,4 Crore+,72 Lac+,MAHARASHTRA,Graduate Professional
2611,1611,Pamula Pushpa Sreevani,KURUPAM,YSRCP,1,1 Crore+,27 Lac+,ANDHRA PRADESH,Graduate Professional
2612,1612,Annibal Kennedy,OUPALAM,DMK,0,5 Crore+,0,PUDUCHERRY,Graduate
2613,1613,Okram Ibobi Singh,THOUBAL,INC,4,2 Crore+,68 Lac+,MANIPUR,Graduate
2614,1614,Dr.Neisatuo Mero,PFUTSERO (ST),IND,0,2 Crore+,52 Lac+,NAGALAND,Graduate Professional
2615,1615,Sanjay Pandurang Shirsat,AURANGABAD (WEST) (SC),SHS,0,3 Crore+,1 Crore+,MAHARASHTRA,12th Pass
2616,1616,Neeraj Nayar,CHAMBA,INC,1,8 Crore+,3 Crore+,HIMACHAL PRADESH,Graduate
2617,1617,Tilak Raj Behar,KICHHA,INC,1,6 Crore+,0,UTTARAKHAND,10th Pass
2618,1618,Chandra Mohan Patowary,DHARMAPUR,BJP,0,3 Crore+,1 Crore+,ASSAM,Post Graduate
2619,1619,Khokan Das,BARDHAMAN DAKSHIN,AITC,9,2 Crore+,5 Lac+,WEST BENGAL,10th Pass
2620,1620,Raghuvinder Shokeen,NANGLOI JAT,AAP,1,12 Crore+,3 Crore+,DELHI,Graduate
2621,1621,Sarvan Kumar Nishad,CHAURI-CHAURA,BJP,0,72 Thou+,0,UTTAR PRADESH,Graduate Professional
2622,1622,Parthasarathi Chatterjee,RANAGHAT UTTAR PASCHIM,BJP,0,49 Lac+,23 Lac+,WEST BENGAL,Graduate Professional
2623,1623,Narayan Singh Patta,BICHHIYA (ST),INC,0,3 Crore+,2 Crore+,MADHYA PRADESH,Graduate
2624,1624,Bhojaraj,ALAND,INC,0,4 Crore+,48 Lac+,KARNATAKA,Graduate Professional
2625,1625,Domanlal Korsewada,AHIWARA (SC),BJP,0,1 Crore+,9 Lac+,CHHATTISGARH,Post Graduate
2626,1626,Dibya Shankar Mishra,JUNAGARH,BJD,3,8 Crore+,2 Lac+,ODISHA,Graduate
2627,1627,"Nehru, K.N.",TIRUCHIRAPPALLI WEST,DMK,10,3 Crore+,25 Lac+,TAMIL NADU,12th Pass
2628,1628,Rahul Suresh Narwekar,COLABA,BJP,2,38 Crore+,20 Crore+,MAHARASHTRA,Graduate Professional
2629,1629,Jai Prakash Nishad,RUDRAPUR,BJP,0,3 Crore+,9 Lac+,UTTAR PRADESH,Graduate
2630,1630,Harish Marotiappa Pimpale,MURTIZAPUR (SC),BJP,0,1 Crore+,28 Lac+,MAHARASHTRA,12th Pass
2631,1631,Pramod Kumar Sinha,RAXAUL,BJP,1,1 Crore+,4 Lac+,BIHAR,Literate
2632,1632,Dr. M. P. Arya,NAWABGANJ,BJP,6,19 Crore+,2 Crore+,UTTAR PRADESH,Graduate Professional
2633,1633,Ayyappan P,USILAMPATTI,AIADMK,1,50 Lac+,10 Lac+,TAMIL NADU,Graduate
2634,1634,Bhuvneshwar Gaur,MANALI,INC,3,24 Crore+,0,HIMACHAL PRADESH,Graduate
2635,1635,Kantibhai Himmatbhai Balar,SURAT NORTH,BJP,0,54 Crore+,3 Crore+,GUJARAT,Literate
2636,1636,K.J. Maxy,KOCHI,CPI(M),1,1 Crore+,17 Lac+,KERALA,8th Pass
2637,1637,Rama Shankar Singh,MARIHAN,BJP,1,4 Crore+,57 Lac+,UTTAR PRADESH,Post Graduate
2638,1638,Pritiranjan Gharai,SUKINDA,BJD,1,11 Crore+,20 Lac+,ODISHA,Graduate Professional
2639,1639,Satish Mahana,MAHARAJPUR,BJP,0,24 Crore+,51 Lac+,UTTAR PRADESH,Graduate
2640,1640,Dr. Sharanprakash Rudrappa Patil,SEDAM,INC,3,28 Crore+,14 Crore+,KARNATAKA,Post Graduate
2641,1641,Sanjay Sukhabhai Koradia,JUNAGADH,BJP,0,18 Crore+,2 Crore+,GUJARAT,12th Pass
2642,1642,Rafikul Islam Mondal,BASIRHAT UTTAR,AITC,2,1 Crore+,0,WEST BENGAL,Post Graduate
2643,1643,Ratnesh Sada,SONBARSHA (SC),JD(U),1,1 Crore+,4 Lac+,BIHAR,12th Pass
2644,1644,Anil Nautiyal,KARANPRAYAG,BJP,0,1 Crore+,0,UTTARAKHAND,10th Pass
2645,1645,Jaiveer Singh,KHARKHODA (SC),INC,0,1 Crore+,0,HARYANA,10th Pass
2646,1646,Dr. Pramod Sawant,SANQUELIM,BJP,0,0,1 Crore+,GOA,Post Graduate
2647,1647,Ravidas Mehrotra,LUCKNOW CENTRAL,SP,22,72 Lac+,5 Lac+,UTTAR PRADESH,Graduate Professional
2648,1648,Awadhesh Prasad,MILKIPUR (SC),SP,1,3 Crore+,10 Lac+,UTTAR PRADESH,Post Graduate
2649,1649,Harlal Saharan,CHURU,BJP,1,2 Crore+,2 Lac+,RAJASTHAN,12th Pass
2650,1650,Aftab Uddin Mollah,JALESWAR,INC,1,3 Crore+,0,ASSAM,Post Graduate
2651,1651,Yeasmin Sabina,MOTHABARI,AITC,1,0,3 Lac+,WEST BENGAL,Post Graduate
2652,1652,Vikramaditya Singh,SHIMLA RURAL,INC,11,0,1 Crore+,HIMACHAL PRADESH,Post Graduate
2653,1653,Anil Kumar Sharma,SARDARSHAHAR,INC,0,4 Crore+,58 Lac+,RAJASTHAN,10th Pass
2654,1654,Indra Kumar Sao,BHATAPARA,INC,1,2 Crore+,5 Lac+,CHHATTISGARH,Post Graduate
2655,1655,Jakkampudi Raja,RAJANAGARAM,YSRCP,6,2 Crore+,12 Lac+,ANDHRA PRADESH,Post Graduate
2656,1656,Ashok Mallappa Managuli,SINDGI,INC,1,7 Crore+,3 Crore+,KARNATAKA,Graduate
2657,1657,Rahul Rajpoot,HARCHANDPUR,SP,0,2 Crore+,0,UTTAR PRADESH,Graduate
2658,1658,Narendra Singh Kushwah,BHIND,BJP,3,2 Crore+,18 Lac+,MADHYA PRADESH,12th Pass
2659,1659,Khumukcham Joykisan Singh,THANGMEIBAND,JD(U),8,3 Crore+,32 Lac+,MANIPUR,Graduate
2660,1660,Vinodbhai Amarshibhai Moradiya,KATARGAM,BJP,0,5 Crore+,60 Lac+,GUJARAT,10th Pass
2661,1661,Rakesh Kumar Goswami,MAHOBA,BJP,2,7 Crore+,0,UTTAR PRADESH,Literate
2662,1662,Jagtap Laxman Pandurang,CHINCHWAD,BJP,1,19 Crore+,2 Crore+,MAHARASHTRA,10th Pass
2663,1663,Balwinder Singh Dhaliwal,PHAGWARA (SC),INC,0,2 Crore+,0,PUNJAB,Post Graduate
2664,1664,Bhupinder Singh,NARLA,BJD,0,3 Crore+,0,ODISHA,Post Graduate
2665,1665,Samarpal Singh,NAUGAWAN SADAT,SP,2,1 Crore+,3 Lac+,UTTAR PRADESH,Post Graduate
2666,1666,Subrata Thakur,GAIGHATA (SC),BJP,2,56 Lac+,0,WEST BENGAL,Others
2667,1667,"Raghuraman, A.R.R",SATTUR,DMK,0,1 Crore+,66 Lac+,TAMIL NADU,Graduate Professional
2668,1668,Shreenivasaiah N,NELAMANGALA (SC),INC,0,6 Crore+,1 Crore+,KARNATAKA,Post Graduate
2669,1669,L. Sambath,MUDALIARPET,DMK,6,80 Lac+,20 Lac+,PUDUCHERRY,Graduate Professional
2670,1670,Vinay Prakash,RAMKOLA (SC),BJP,0,71 Lac+,0,UTTAR PRADESH,12th Pass
2671,1671,Hari Prakash Verma,JALALABAD,BJP,0,2 Crore+,16 Lac+,UTTAR PRADESH,Graduate Professional
2672,1672,Jignesh Mevani,VADGAM (SC),INC,10,35 Lac+,0,GUJARAT,Graduate Professional
2673,1673,Sunil Kumar,BHORE (SC),JD(U),0,6 Crore+,3 Lac+,BIHAR,Post Graduate
2674,1674,O.P.Choudhary,RAIGARH,BJP,5,12 Crore+,65 Lac+,CHHATTISGARH,Graduate
2675,1675,Ranajagjitsinha Padmasinha Patil,TULJAPUR,BJP,4,41 Crore+,10 Crore+,MAHARASHTRA,Graduate Professional
2676,1676,Kunga Nima Lepcha,SHYARI,Sikkim Krantikari Morcha,0,62 Lac+,2 Lac+,SIKKIM,Graduate
2677,1677,Mahendra Jeet Singh Malviya,BAGIDORA (ST),INC,0,11 Crore+,5 Crore+,RAJASTHAN,Graduate
2678,1678,Dr Satish Sikarwar,GWALIOR EAST,INC,0,1 Crore+,28 Lac+,MADHYA PRADESH,Doctorate
2679,1679,Amit Kumar Mandal,GODDA,BJP,0,7 Crore+,43 Lac+,JHARKHAND,Post Graduate
2680,1680,Latabai Chandrakant Sonawane,CHOPDA (ST),SHS,0,18 Crore+,5 Lac+,MAHARASHTRA,12th Pass
2681,1681,Sekh Sahonawez,KETUGRAM,AITC,6,1 Crore+,0,WEST BENGAL,12th Pass
2682,1682,Kevipodi Sophie,SOUTHERN ANGAMI-I (ST),IND,0,6 Crore+,0,NAGALAND,Post Graduate
2683,1683,Poonam Sankhwar,RASULABAD (SC),BJP,0,3 Crore+,15 Lac+,UTTAR PRADESH,Post Graduate
2684,1684,Siddharth Patel,VAISHALI,JD(U),0,2 Crore+,80 Thou+,BIHAR,Graduate
2685,1685,Dharmendrasinh Ranubha Vaghela (Bapu),VAGHODIA,IND,0,111 Crore+,27 Crore+,GUJARAT,10th Pass
2686,1686,Phoolsingh Rathiya,RAMPUR (ST),INC,0,0,11 Lac+,CHHATTISGARH,8th Pass
2687,1687,M V Govindan Master,TALIPARAMBA,CPI(M),4,1 Crore+,0,KERALA,10th Pass
2688,1688,Kanade Lahu Natha,SHRIRAMPUR (SC),INC,1,9 Crore+,1 Crore+,MAHARASHTRA,Post Graduate
2689,1689,A . Vetriazhagan,VILLIVAKKAM,DMK,0,23 Crore+,5 Crore+,TAMIL NADU,Post Graduate
2690,1690,Bhupendrabhai Gandubhai Bhayani,VISAVADAR,AAP,1,64 Lac+,13 Lac+,GUJARAT,10th Pass
2691,1691,Linto Joseph,THIRUVAMBADY,CPI(M),4,76 Lac+,14 Lac+,KERALA,Post Graduate
2692,1692,Deboprasad Bag (Poltu),KALNA (SC),AITC,2,2 Crore+,14 Lac+,WEST BENGAL,10th Pass
2693,1693,Vipin Singh Parmar,SULLAH,BJP,0,5 Crore+,48 Lac+,HIMACHAL PRADESH,Graduate Professional
2694,1694,Sandeep Jakhar,ABOHAR,INC,0,27 Crore+,0,PUNJAB,Graduate
2695,1695,Govindbhai Raijibhai Parmar,UMRETH,BJP,3,2 Crore+,31 Lac+,GUJARAT,5th Pass
2696,1696,Aslam Ramzanali Shaikh,MALAD WEST,INC,7,11 Crore+,41 Lac+,MAHARASHTRA,8th Pass
2697,1697,K.Pitchandi,KILPENNATHUR,DMK,0,0,24 Lac+,TAMIL NADU,Post Graduate
2698,1698,Lakshman Dass,RATIA (SC),BJP,0,66 Lac+,21 Lac+,HARYANA,Graduate Professional
2699,1699,Kambala Jogulu,RAJAM,YSRCP,2,40 Lac+,0,ANDHRA PRADESH,Graduate Professional
2700,1700,Subash Singh,GOPALGANJ,BJP,6,2 Crore+,8 Lac+,BIHAR,10th Pass
2701,1701,Chakradhar Gogoi,MORAN,BJP,0,0,7 Lac+,ASSAM,Graduate
2702,1702,Narendranath Chakraborty,PANDABESWAR,AITC,7,1 Crore+,21 Lac+,WEST BENGAL,12th Pass
2703,1703,M.R.K.Panneerselvam,KURINJIPADI,DMK,12,10 Crore+,74 Lac+,TAMIL NADU,Graduate Professional
2704,1704,Amulkandasami T K,VALPARAI (SC),AIADMK,0,1 Crore+,28 Lac+,TAMIL NADU,10th Pass
2705,1705,Rajendra Pal Gautam,SEEMA PURI,AAP,0,1 Crore+,73 Lac+,DELHI,Graduate Professional
2706,1706,Inder Singh Parmar,SHUJALPUR,BJP,2,7 Crore+,1 Crore+,MADHYA PRADESH,Graduate Professional
2707,1707,Tana Hali Tara,DOIMUKH,BJP,0,84 Crore+,0,ARUNACHAL PRADESH,10th Pass
2708,1708,Minakshi Singh,KHURJA (SC),BJP,1,1 Crore+,36 Lac+,UTTAR PRADESH,Graduate Professional
2709,1709,Patel Harshadbhai Ranchhodbhai,SABARMATI,BJP,0,8 Crore+,0,GUJARAT,Doctorate
2710,1710,Nallapareddy Prasanna Kumar Reddy,KOVUR,YSRCP,1,17 Crore+,2 Crore+,ANDHRA PRADESH,Graduate
2711,1711,Mool Chandra Singh,MADHAUGARH,BJP,0,0,28 Lac+,UTTAR PRADESH,Post Graduate
2712,1712,Kamalakanta Hansda,KASHIPUR,BJP,0,0,13 Lac+,WEST BENGAL,Post Graduate
2713,1713,Mangal Kalindi,JUGSALAI (SC),JMM,0,30 Thou+,0,JHARKHAND,10th Pass
2714,1714,Thokchom Lokeshwar Singh,KHUNDRAKPAM,INC,1,4 Crore+,35 Lac+,MANIPUR,Post Graduate
2715,1715,Rao Dan Singh,MAHENDRAGARH,INC,1,15 Crore+,24 Lac+,HARYANA,Post Graduate
2716,1716,Purnima Niraj Singh,JHARIA,INC,0,1 Crore+,0,JHARKHAND,Post Graduate
2717,1717,Sushanta Deb,BISHALGARH,BJP,2,23 Lac+,5 Thou+,TRIPURA,12th Pass
2718,1718,Gyan Tiwari,SEVATA,BJP,3,5 Crore+,35 Lac+,UTTAR PRADESH,Graduate
2719,1719,Goruk Pordung,BAMENG,BJP,0,3 Crore+,0,ARUNACHAL PRADESH,Literate
2720,1720,Ashish Kumar Singh (Ashu),BILGRAM-MALLANWAN,BJP,1,2 Crore+,5 Lac+,UTTAR PRADESH,Doctorate
2721,1721,Adv.V.K.Prasanth,VATTIYOORKAVU,CPI(M),6,0,0,KERALA,Graduate Professional
2722,1722,Sabitri Mitra,MANIKCHAK,AITC,0,64 Lac+,0,WEST BENGAL,10th Pass
2723,1723,Dinesh Gurjar,MORENA,INC,6,2 Crore+,4 Lac+,MADHYA PRADESH,12th Pass
2724,1724,Manjula Tulshiram Gavit,SAKRI (ST),IND,0,4 Crore+,40 Lac+,MAHARASHTRA,Graduate
2725,1725,Ranbir Singh,FIROZPUR CITY,AAP,1,2 Crore+,8 Lac+,PUNJAB,Graduate
2726,1726,Rajendra Kumar Sahoo,BEGUNIA,BJD,18,7 Crore+,1 Lac+,ODISHA,12th Pass
2727,1727,Shobha Chauhan,SOJAT (SC),BJP,1,2 Crore+,1 Crore+,RAJASTHAN,Post Graduate
2728,1728,Nagulapalli Dhanalakshmi,RAMPACHODAVARAM,YSRCP,0,0,0,ANDHRA PRADESH,Graduate Professional
2729,1729,Manohar Lal,KARNAL,BJP,0,1 Crore+,0,HARYANA,Graduate
2730,1730,Ashok Pattan,RAMDURG,INC,0,1 Crore+,36 Lac+,KARNATAKA,Graduate
2731,1731,Laxman,BASSI (ST),INC,0,8 Crore+,33 Lac+,RAJASTHAN,Post Graduate
2732,1732,Adv. K. C. Padavi,AKKALKUWA (ST),INC,0,4 Crore+,48 Lac+,MAHARASHTRA,Post Graduate
2733,1733,Kailash Vijayvargiya,INDORE-1,BJP,5,14 Crore+,42 Lac+,MADHYA PRADESH,Graduate Professional
2734,1734,Lakhan Sahadeo Malik,WASHIM (SC),BJP,0,80 Lac+,2 Lac+,MAHARASHTRA,Literate
